43PRST,Personenauto,RENAULT,KANGOO; 1.2 EURO 2000,01/05/2013,2812,1149,985,1545,25/10/2004,25/10/2004,,Ja
36LKKH,Personenauto,RENAULT,MEGANE; 1.6 16V S2005,01/05/2013,4169,1598,1150,1725,07/02/2003,07/02/2003,,Ja
7KJJ32,Personenauto,VOLVO,XC60,04/05/2013,20864,2400,1716,2505,31/03/2009,04/05/2013,,Ja
28FXRV,Personenauto,VOLVO,V40; 1.8,03/05/2014,5690,1783,1255,1770,04/08/2000,04/08/2000,,Ja
53XSXH,Personenauto,PEUGEOT,206,02/05/2013,2686,1360,925,1450,28/09/2007,28/09/2007,13459,Ja
60HZFB,Personenauto,OPEL,AGILA; Z1.2XE,04/05/2013,1965,1199,930,1370,16/01/2002,16/01/2002,,Ja
PNSN68,Personenauto,VOLVO,850 2.5 I,04/05/2013,8221,2435,1383,1970,05/09/1996,05/09/1996,,Ja
62XKD3,Personenauto,OPEL,CORSA,02/05/2013,2298,1398,1063,1640,29/06/2012,29/06/2012,17714,Ja
11HHFL,Personenauto,DAEWOO,DAEWOO MATIZ; 4DRS (38KW),02/05/2013,1365,796,751,1210,20/07/2001,20/07/2001,,Ja
KK11BP,Personenauto,CITROEN,2CV6,04/05/2013,,,470,,09/12/1983,09/12/1983,,Ja
12DTZD,Personenauto,MERCEDES-BENZ,A 170 CDI,03/05/2014,6636,1689,1075,1560,04/01/2000,04/01/2000,,Ja
LBFT08,Personenauto,CHEVROLET,CAPRICE CLASSIC WAGON,02/05/2013,11900,5735,2000,2598,13/02/1995,13/02/1995,,Nee
24TVLK,Personenauto,SEAT,LEON,02/05/2013,7692,1984,1309,1904,09/02/2007,09/02/2007,,Ja
11SHD2,Personenauto,PEUGEOT,207,02/05/2013,2990,1397,1064,1643,30/09/2011,30/09/2011,17330,Ja
3KJR76,Personenauto,MAZDA,MAZDA 6,04/05/2013,4132,2191,1380,2055,04/05/2013,04/05/2013,39985,Ja
90THRP,Personenauto,OPEL,CORSA-C; Z1.2XEP,04/05/2013,3202,1229,935,1455,15/09/2006,15/09/2006,,Ja
3KHR21,Personenauto,NISSAN,NISSAN QASHQAI,02/05/2013,5500,1598,1225,1830,02/05/2013,02/05/2013,24630,Ja
98PBKJ,Personenauto,TOYOTA,TOYOTA RAV4; 2.0 5-DRS AUTOMAAT 4WD,02/05/2013,8699,1998,1285,1825,27/06/2001,21/04/2004,,Ja
TBVP94,Personenauto,SUZUKI,ALTO; 1.0 AUTOMATIC,02/05/2013,1496,,725,1170,20/03/1998,20/03/1998,,Ja
3KJD37,Personenauto,BMW,535I,02/05/2013,11989,2979,1745,2420,02/05/2013,02/05/2013,86614,Ja
8KHV21,Personenauto,MERCEDES-BENZ,E 220 CDI,02/05/2013,8255,2143,1635,2300,02/05/2013,02/05/2013,67805,Ja
63NVTR,Personenauto,SAAB,SAAB 9-3; SPORT SEDAN 1.8 I,01/05/2013,6973,1796,1350,1910,12/03/2004,12/03/2004,,Ja
95NLGS,Personenauto,PEUGEOT,307; SW 1.6 16V,03/05/2014,5032,1587,1299,1923,26/11/2003,26/11/2003,,Ja
04RTDP,Personenauto,RENAULT,CLIO; 1.2 16V 55 KW E4,03/05/2014,3226,1149,1065,1580,18/08/2005,18/08/2005,,Ja
2KJF98,Personenauto,VOLKSWAGEN,UP,02/05/2013,,999,931,1370,02/05/2013,02/05/2013,13046,Ja
54TRHD,Personenauto,VOLKSWAGEN,GOLF PLUS,02/05/2013,8204,1896,1370,2000,03/01/2007,03/01/2007,,Ja
25LPX5,Personenauto,AUDI,AUDI A6 ALLROAD QUATTRO,03/05/2014,16813,2698,1850,2505,13/02/2007,11/10/2010,,Ja
8KHG79,Personenauto,TOYOTA,TOYOTA COROLLA VERSO,04/05/2013,6468,1794,1340,2035,06/01/2006,04/05/2013,,Ja
54ZPBP,Personenauto,PEUGEOT,207,04/05/2013,3533,1598,1175,1640,11/04/2008,11/04/2008,19499,Ja
56JVXP,Personenauto,HYUNDAI,ATOS SPIRIT; 1.0 AUT.,04/05/2013,1845,999,833,1316,23/09/2002,23/09/2002,,Ja
94RXTF,Personenauto,FIAT,FIAT STILO SW; 1.4 16V,04/05/2013,3925,1368,1210,1745,20/10/2005,20/10/2005,,Ja
88RTHD,Personenauto,VOLVO,S40; 1.6D,03/05/2014,8252,1560,1288,1880,24/08/2005,24/08/2005,29324,Ja
5TPZ40,Personenauto,MITSUBISHI,MITSUBISHI COLT,03/05/2014,4443,1468,1045,1520,31/05/2006,03/05/2014,,Ja
48RJHB,Personenauto,MINI,MINI COOPER,02/05/2013,6115,1598,1050,1505,16/04/2005,16/04/2005,26271,Ja
30NDHZ,Personenauto,PEUGEOT,206; SW 1.6 16V,03/05/2014,3630,1587,1048,1563,07/08/2003,07/08/2003,,Ja
01PBVD,Personenauto,SAAB,SAAB 9-3; SPORT SEDAN 1.8 T,03/05/2014,9170,1998,1410,1970,28/04/2004,28/04/2004,,Ja
29GFZ6,Personenauto,VOLKSWAGEN,GOLF PLUS,01/05/2013,5866,1390,1334,1960,12/06/2008,12/06/2008,28395,Ja
25HHF8,Personenauto,SUZUKI,SWIFT,03/05/2014,4528,1586,1005,1485,21/11/2008,21/11/2008,15671,Ja
37SPRG,Personenauto,FIAT,FIAT MULTIPLA; 1.9 JTD,04/05/2013,8424,1910,1345,2050,31/03/2006,31/03/2006,,Ja
5KJH85,Personenauto,VOLVO,V40 CROSS COUNTRY,04/05/2013,3002,1560,1283,1920,04/05/2013,04/05/2013,38504,Ja
98GJVZ,Personenauto,HONDA,CIVIC AERODECK; 1.4I S,01/05/2013,3574,1396,1090,1620,02/01/2001,02/01/2001,,Ja
RDFF77,Personenauto,FORD,KA; 1.3I,01/05/2013,2023,,865,1265,31/01/1997,31/01/1997,,Ja
24PBRZ,Personenauto,FORD,FOCUS C-MAX; 1.8I 88KW,02/05/2013,5563,1798,1287,1910,29/04/2004,29/04/2004,,Ja
14LKJ9,Personenauto,FIAT,FIAT 500,04/05/2013,3953,1368,955,1395,08/05/2010,08/05/2010,23800,Ja
RTPZ07,Personenauto,CHRYSLER,VOYAGER; 2.4I 5-SPEED,04/05/2013,6519,,1728,2435,20/06/1997,20/06/1997,,Ja
3KHZ44,Personenauto,VOLKSWAGEN,UP,02/05/2013,,999,840,1290,02/05/2013,02/05/2013,12095,Ja
SLGF72,Personenauto,DAIHATSU,CUORE,03/05/2014,1282,847,636,1040,07/11/1997,07/11/1997,,Ja
12HXR9,Personenauto,PEUGEOT,207,02/05/2013,5797,1598,1327,1720,10/03/2008,25/03/2009,,Ja
8KHL03,Personenauto,VOLKSWAGEN,LUPO; TDI 45 KW,01/05/2013,1010,1191,829,1210,11/12/2002,01/05/2013,,Ja
71XZDL,Personenauto,FORD,C-MAX,02/05/2013,5420,1596,1234,1855,09/11/2007,09/11/2007,,Ja
TGHV07,Personenauto,PEUGEOT,106; 1.4 AUT. 3DRS,04/05/2013,2282,,855,1310,15/04/1998,15/04/1998,,Ja
29PPT8,Personenauto,AUTO UNION,AUDI  COUPE,03/05/2014,,2225,1060,,01/08/1986,03/05/2014,,Ja
83RPHD,Personenauto,PEUGEOT,307; SW 1.6 16V,01/05/2013,5374,1587,1315,1930,05/07/2005,05/07/2005,23578,Ja
16LLR9,Personenauto,CITROEN,CITROEN C1,01/05/2013,,998,815,1190,01/06/2010,01/06/2010,11680,Ja
37HXK9,Personenauto,TOYOTA,TOYOTA AVENSIS,03/05/2014,7204,1987,1405,2020,30/03/2009,30/03/2009,34550,Ja
45LFJK,Personenauto,PEUGEOT,307; 2.0 16V 5DRS,03/05/2014,4968,1997,1194,1719,10/01/2003,10/01/2003,,Ja
XNHJ14,Personenauto,SEAT,IBIZA; 1.6 / ALM 55KW,01/05/2013,2442,1598,950,1435,21/01/1999,21/01/1999,,Ja
78DJHX,Personenauto,DAIHATSU,CUORE,02/05/2013,1212,989,695,1200,03/09/1999,03/09/1999,,Ja
9KHS88,Personenauto,KIA,SPORTAGE,01/05/2013,6957,1591,1280,1830,01/05/2013,01/05/2013,28790,Ja
30KFK6,Personenauto,VOLKSWAGEN,TOURAN,03/05/2014,7361,1896,1503,2190,28/10/2009,28/10/2009,29957,Ja
85NRF8,Personenauto,OPEL,CORSA,03/05/2014,2577,1398,1040,1585,10/11/2010,10/11/2010,16615,Ja
02ZKDK,Personenauto,SEAT,LEON,04/05/2013,8218,1968,1290,1885,27/02/2008,27/02/2008,31037,Ja
82ZHRN,Personenauto,PEUGEOT,207,02/05/2013,3431,1598,1175,1640,11/02/2008,11/02/2008,19109,Ja
59TBSZ,Personenauto,RENAULT,ESPACE,04/05/2013,8709,1998,1640,2435,31/07/2006,31/07/2006,,Ja
89NRNX,Personenauto,VOLKSWAGEN,GOLF; 85 KW,03/05/2014,5447,1598,1159,1770,27/01/2004,27/01/2004,,Ja
80JRTX,Personenauto,CITROEN,C3; 1.4I IF,02/05/2013,2961,1360,980,1470,26/07/2002,26/07/2002,,Ja
33LTN8,Personenauto,AUDI,AUDI A4,03/05/2014,8229,1984,1470,2065,06/07/2010,06/07/2010,43066,Ja
43FRDP,Personenauto,FORD,FOCUS; 1.6I-16V-WAGON,04/05/2013,3670,1596,1093,1635,26/05/2000,26/05/2000,,Ja
97KFP6,Personenauto,HYUNDAI,MATRIX,02/05/2013,4073,1599,1223,1800,02/11/2009,02/11/2009,18834,Ja
83XDVN,Personenauto,KIA,SPORTAGE,03/05/2014,9836,1991,1587,2190,04/05/2007,04/05/2007,35079,Ja
6KHZ97,Personenauto,VOLKSWAGEN,UP,02/05/2013,,999,829,1290,16/05/2012,02/05/2013,11030,Ja
75RHGJ,Personenauto,VOLVO,XC90; 2.5T GEARTRONIC,02/05/2013,18192,2521,1988,2720,01/04/2005,01/04/2005,70279,Ja
64LJGV,Personenauto,VOLKSWAGEN,SHARAN; 110 KW AUT,03/05/2014,11249,1781,1607,2480,24/01/2003,24/01/2003,,Ja
8KJR70,Personenauto,TOYOTA,TOYOTA YARIS,04/05/2013,1875,998,955,1430,04/05/2013,04/05/2013,15425,Ja
95XXJZ,Personenauto,MAZDA,MAZDA 3,04/05/2013,5529,1598,1150,1710,26/10/2007,26/10/2007,,Ja
5TSH94,Personenauto,QUATTRO,AUDI RS4,03/05/2014,34615,4163,1820,2305,13/04/2007,03/05/2014,,Ja
81RJPB,Personenauto,CITROEN,C5; BREAK 2.0I 16V 5,02/05/2013,8148,1997,1402,2027,22/04/2005,22/04/2005,33709,Ja
21KXZ4,Personenauto,SUZUKI,SWIFT,04/05/2013,2350,1328,955,1485,04/03/2010,04/03/2010,13721,Ja
1KJP05,Personenauto,MINI,ONE CABRIO,04/05/2013,3704,1598,1135,1590,21/05/2010,04/05/2013,29454,Ja
66JTDS,Personenauto,DAEWOO,DAEWOO TACUMA; 1.6 4DRS (77KW),01/05/2013,3655,1598,1247,1828,16/08/2002,16/08/2002,,Ja
19GJH9,Personenauto,OPEL,CORSA,03/05/2014,3128,1364,1063,1615,25/07/2008,25/07/2008,18013,Ja
6884RX,Personenauto,TRIUMPH,SPITFIRE MK IV,04/05/2013,,,758,,15/07/1971,15/07/1971,,Ja
ZJZG39,Personenauto,OPEL,CORSA-B; X1.2XE,02/05/2013,2265,1199,880,1400,31/05/1999,31/05/1999,,Ja
XZRJ42,Personenauto,VOLVO,V40; 1.8,02/05/2013,5372,1731,1265,1770,19/03/1999,19/03/1999,,Ja
2KHV47,Personenauto,RENAULT,MEGANE,01/05/2013,1010,1461,1283,1864,01/05/2013,01/05/2013,31390,Ja
92GJBD,Personenauto,RENAULT,CLIO; 1.2 EURO 2000,01/05/2013,1909,1149,855,1420,29/11/2000,29/11/2000,,Ja
03LJK9,Personenauto,MERCEDES-BENZ,C 200 KOMPRESSOR; SEDAN,01/05/2013,10575,1998,1390,1970,17/08/2000,26/04/2010,,Ja
85JBG9,Personenauto,AUDI,AUDI A3,03/05/2014,5978,1390,1220,1805,08/04/2009,08/04/2009,29679,Ja
97XGJL,Personenauto,OPEL,ZAFIRA,02/05/2013,6895,1796,1403,2095,11/05/2007,11/05/2007,28805,Ja
YL81PH,Personenauto,MINI,1000 E K9,03/05/2014,,,660,,30/05/1990,30/05/1990,,Ja
27LVSF,Personenauto,PEUGEOT,307; 2.0HDI 66KW 5DRS,01/05/2013,6279,1997,1235,1760,19/06/2003,19/06/2003,,Ja
19PJTS,Personenauto,PEUGEOT,206; CC 1.6 16V,04/05/2013,5369,1587,1115,1535,28/07/2004,28/07/2004,,Ja
6TSR37,Personenauto,VOLKSWAGEN,GOLF,03/05/2014,4539,1390,1190,1820,04/11/2009,03/05/2014,,Ja
6KGX69,Personenauto,PEUGEOT,PEUGEOT 107,02/05/2013,500,998,780,1190,02/05/2013,02/05/2013,11440,Ja
84SRNB,Personenauto,MAZDA,MAZDA 3; SEDAN 1.6,02/05/2013,4859,1598,1140,1675,11/04/2006,11/04/2006,,Ja
77LDRR,Personenauto,NISSAN,NISSAN PRIMERA; 2.0 ESTATE AUT,03/05/2014,7098,1998,1355,1940,19/11/2002,19/11/2002,,Ja
81RVRH,Personenauto,VOLKSWAGEN,TOURAN; 75 KW,01/05/2013,6397,1595,1402,2090,22/09/2005,22/09/2005,,Ja
62GXH4,Personenauto,AUDI,AUDI A3,03/05/2014,6453,1390,1285,1870,23/09/2008,23/09/2008,32602,Ja
52LNJG,Personenauto,PEUGEOT,206; 1.6 16V 3DRS,02/05/2013,3404,1587,988,1553,13/03/2003,13/03/2003,,Ja
18FNBF,Personenauto,VOLVO,V40; 1.8,01/05/2013,5805,1783,1260,1770,01/05/2000,01/05/2000,,Ja
45DJJZ,Personenauto,VOLKSWAGEN,PASSAT; 20V 110 KW,03/05/2014,6241,1781,1278,1900,07/09/1999,07/09/1999,,Ja
15ZJX7,Personenauto,SKODA,OCTAVIA,01/05/2013,5000,1598,1275,1975,01/05/2013,01/05/2013,22402,Ja
31SFNG,Personenauto,PEUGEOT,307; 1.6 HDI 16V 5DRS,03/05/2014,7524,1560,1206,1770,09/01/2006,09/01/2006,,Ja
63JHKG,Personenauto,FIAT,FIAT PUNTO; 1.2,04/05/2013,2493,1242,850,1385,09/04/2002,09/04/2002,,Ja
HG97PV,Personenauto,VOLKSWAGEN,GOLF CL 51 KW,03/05/2014,,,764,,05/10/1981,05/10/1981,,Ja
16GVDP,Personenauto,MITSUBISHI,SPACE STAR; 1.3 FAMILY,03/05/2014,3481,1299,1130,1655,05/04/2001,05/04/2001,,Ja
96JFR7,Personenauto,HONDA,INSIGHT,02/05/2013,,1339,1176,1650,15/05/2009,15/05/2009,23201,Ja
53TZZ2,Personenauto,FIAT,FIAT PANDA,02/05/2013,,1242,835,1305,05/05/2012,05/05/2012,9469,Ja
84LKZL,Personenauto,PEUGEOT,206; CC 1.6 16V,02/05/2013,5183,1587,1115,1535,07/03/2003,07/03/2003,,Ja
79DTVP,Personenauto,AUDI,8D AUDI A4; AVANT 20V 92 KW,03/05/2014,8027,1781,1260,1835,07/01/2000,07/01/2000,,Ja
43GTB2,Personenauto,PEUGEOT,306; CABRIOLET 1.6 - 72KW,02/05/2013,5684,1587,1185,1640,03/08/2001,28/08/2008,,Ja
60JZXF,Personenauto,SKODA,OCTAVIA; COMBI 85 KW,01/05/2013,5299,1984,1225,1840,18/10/2002,18/10/2002,,Ja
76HKJ7,Personenauto,HYUNDAI,I 10,03/05/2014,1540,1248,905,1415,09/01/2009,09/01/2009,11899,Ja
18LTTJ,Personenauto,FORD,FOCUS; 1.6I-16V,04/05/2013,3878,1596,1067,1590,21/05/2003,21/05/2003,,Ja
74NLZ7,Personenauto,RENAULT,MASTER 3.5 TD,01/05/2013,7696,2799,2480,3500,18/10/2000,18/10/2000,,Ja
73TKKL,Personenauto,CHEVROLET,CAPTIVA,01/05/2013,11867,3195,1780,2440,18/10/2006,18/10/2006,45799,Ja
22NNF5,Personenauto,FIAT,FIAT PUNTO,04/05/2013,,1248,1120,1705,08/10/2010,08/10/2010,16941,Ja
9KDT36,Personenauto,KIA,CEE D,02/05/2013,3000,1591,1168,1720,02/05/2013,02/05/2013,22495,Ja
76SBSX,Personenauto,AUDI,AUDI A4; TDI 85 KW,02/05/2013,10363,1896,1365,1940,14/11/2005,14/11/2005,,Ja
51NPGN,Personenauto,HYUNDAI,ATOS-PRIME; 1.1,02/05/2013,1401,1086,859,1336,15/01/2004,15/01/2004,,Ja
AR5817,Personenauto,CHEVROLET,FLEETLINE,02/05/2013,,3547,1400,,28/02/1948,02/05/2013,,Ja
22SKGP,Personenauto,HYUNDAI,TUCSON; 2.7 4WD AUT,04/05/2013,8197,2656,1568,2190,14/02/2006,14/02/2006,33835,Ja
04PZTP,Personenauto,FORD,FOCUS; 1.8 TD-115-WAGON,03/05/2014,6827,1753,1180,1760,12/01/2005,12/01/2005,,Ja
DM3376,Personenauto,AUSTIN,HEALEY SPRITE MK 1V,04/05/2013,,,710,,01/01/1970,04/11/1996,,Ja
58NNVP,Personenauto,SKODA,FABIA; COMBI 55 KW,03/05/2014,2375,1390,1070,1610,05/01/2004,05/01/2004,,Ja
82XXDG,Personenauto,FORD,FOCUS,04/05/2013,5556,1596,1177,1820,30/10/2007,30/10/2007,,Ja
29PDTJ,Personenauto,OPEL,VECTRA-C-STATION WAGON; Z1.8XE,04/05/2013,7227,1796,1370,2025,14/05/2004,14/05/2004,,Ja
27STLN,Personenauto,RENAULT,MEGANE,03/05/2014,8033,1461,1235,1840,28/04/2006,28/04/2006,,Ja
8KGV73,Personenauto,FORD,FOCUS C-MAX,01/05/2013,3626,1596,1234,1855,29/09/2006,01/05/2013,22500,Ja
98LKG2,Personenauto,RENAULT,MODUS,01/05/2013,3386,1149,1135,1650,10/05/2010,10/05/2010,19335,Ja
40FRPD,Personenauto,MITSUBISHI,SPACE STAR; 1.3 GL,03/05/2014,3270,1299,1095,1655,19/06/2000,19/06/2000,,Ja
65SRV4,Personenauto,VOLKSWAGEN,GOLF,03/05/2014,4792,1390,1241,1790,05/02/2004,16/11/2011,,Ja
ZLVJ75,Personenauto,VOLVO,V40; 1.8,04/05/2013,5514,1731,1265,1770,07/06/1999,07/06/1999,,Ja
32NGNJ,Personenauto,MERCEDES-BENZ,E 400 CDI; SEDAN,02/05/2013,28520,3996,1735,2360,10/09/2003,10/09/2003,,Ja
61ZDG8,Personenauto,VOLKSWAGEN,LUPO,03/05/2014,1731,1191,829,1210,05/03/2002,02/10/2012,,Ja
64XGD4,Personenauto,HYUNDAI,I 10,02/05/2013,,1086,880,1405,31/05/2012,31/05/2012,9860,Ja
06NNZG,Personenauto,FORD,FOCUS; 1.6I-16V-WAGON,03/05/2014,4347,1596,1080,1635,13/01/2004,13/01/2004,,Ja
02HVD1,Personenauto,VOLKSWAGEN,PASSAT,04/05/2013,7624,1968,1442,2070,31/03/2009,31/03/2009,35167,Ja
35HJNF,Personenauto,SEAT,LEON; 1.6 16V/AZD 77KW,02/05/2013,3984,1598,1125,1695,27/07/2001,27/07/2001,,Ja
07ZHBV,Personenauto,OPEL,CORSA,04/05/2013,3286,1364,1063,1615,30/01/2008,30/01/2008,17368,Ja
77FRXR,Personenauto,ROVER,ROVER 75; 2.0 LITRE V6   AUTOMATIC,04/05/2013,9357,1997,1415,2000,09/06/2000,09/06/2000,,Ja
3TSZ81,Personenauto,TOYOTA,TOYOTA RAV4; 2.0 5-DRS AUTOMAAT 4WD,03/05/2014,8124,1998,1285,1825,07/05/2003,03/05/2014,,Ja
57ZHZB,Personenauto,PEUGEOT,206,03/05/2014,2524,1360,925,1450,14/02/2008,14/02/2008,12558,Ja
10FXDZ,Personenauto,VOLVO,V40; 1.8,03/05/2014,5879,1783,1255,1770,26/07/2000,26/07/2000,,Ja
JNXL98,Personenauto,TOYOTA,CARINA E 1.6 XLI E2,04/05/2013,4029,1587,1099,1600,13/10/1994,13/10/1994,,Ja
RFLP34,Personenauto,TOYOTA,STARLET; 1.3 3-DRS,03/05/2014,1785,,805,1345,13/02/1997,13/02/1997,,Ja
1KGX83,Personenauto,ADRIA MOBIL,TWIN SL,04/05/2013,10740,2287,2877,3500,24/03/2011,04/05/2013,,Ja
4TST30,Personenauto,RENAULT,TWINGO,03/05/2014,1680,1149,839,1360,03/05/2014,03/05/2014,10590,Ja
79SKZK,Personenauto,RENAULT,MEGANE SCENIC,02/05/2013,8440,1998,1385,1985,17/02/2006,17/02/2006,,Ja
02PPXF,Personenauto,CITROEN,XSARA PICASSO; 2.0 HDI,01/05/2013,7422,1997,1275,1850,25/10/2004,25/10/2004,,Ja
92ZJT4,Personenauto,VOLKSWAGEN,GOLF PLUS,04/05/2013,6016,1390,1357,1990,11/09/2007,04/05/2013,,Ja
3KHN41,Personenauto,VOLVO,V60,02/05/2013,9003,1984,1501,2180,02/05/2013,02/05/2013,37170,Ja
90RHXK,Personenauto,PEUGEOT,206; SW 2.0 16V,03/05/2014,5499,1997,1092,1562,18/04/2005,18/04/2005,24030,Ja
82TRXB,Personenauto,OPEL,ASTRA STATION WAGON; H Z16XEP,02/05/2013,5266,1598,1215,1860,05/01/2007,05/01/2007,24547,Ja
3KHT75,Personenauto,VOLKSWAGEN,GOLF,04/05/2013,3002,1598,1221,1820,04/05/2013,04/05/2013,29970,Ja
46ZBZL,Personenauto,VOLKSWAGEN,GOLF,03/05/2014,8013,1896,1262,1890,10/03/2006,18/12/2007,,Ja
99FVHT,Personenauto,OPEL,CORSA-B; X1.2XE,04/05/2013,2127,1199,850,1370,14/07/2000,14/07/2000,,Ja
34SBKB,Personenauto,BMW,5ER REIHE; 523I SEDAN AUT.,03/05/2014,16387,2497,1465,2030,04/11/2005,04/11/2005,63585,Ja
37STFT,Personenauto,RENAULT,CLIO,01/05/2013,3969,1390,1120,1635,09/05/2006,09/05/2006,,Ja
JZPS04,Personenauto,FORD,ESCORT 1.4 CABRIO,01/05/2013,3799,,940,,02/11/1987,07/02/1995,,Ja
33XDG2,Personenauto,FORD,FOCUS,01/05/2013,,998,1176,1900,29/06/2012,29/06/2012,22536,Ja
87RBF4,Personenauto,RENAULT,MODUS; 1.2 16V E4,04/05/2013,2737,1149,1095,1610,01/02/2005,03/05/2011,,Ja
RSTD11,Personenauto,RENAULT,TWINGO,01/05/2013,1408,1149,790,1195,19/06/1997,19/06/1997,,Ja
TRBB47,Personenauto,RENAULT,SAFRANE; 2.0,04/05/2013,6339,,1425,2025,14/07/1998,14/07/1998,,Ja
02RHHZ,Personenauto,SUBARU,IMPREZA; 2.0 WRX SEDAN AWD,04/05/2013,7414,1994,1345,1850,05/04/2005,05/04/2005,,Ja
92JSSN,Personenauto,NISSAN,NISSAN MICRA; 1.4 3HB AUT,02/05/2013,2554,1348,840,1385,05/08/2002,05/08/2002,,Ja
5KJL48,Personenauto,CITROEN,DS3,02/05/2013,954,1398,1055,1585,02/05/2013,02/05/2013,21315,Ja
35NXZP,Personenauto,FIAT,FIAT STILO; 1.6 16V,04/05/2013,3937,1596,1170,1705,31/03/2004,31/03/2004,,Ja
95HXZL,Personenauto,VOLKSWAGEN,POLO; 55 KW,01/05/2013,2907,1390,993,1560,11/01/2002,11/01/2002,,Ja
11TGRB,Personenauto,HYUNDAI,ATOS-PRIME; 1.1,03/05/2014,1788,1086,859,1336,31/08/2006,31/08/2006,10517,Ja
NGNT33,Personenauto,SUBARU,JUSTY 1.2 SI,03/05/2014,2214,1189,790,1350,01/12/1995,01/12/1995,,Ja
62XVRP,Personenauto,RENAULT,KANGOO,03/05/2014,4205,1598,1080,1630,18/10/2007,18/10/2007,,Ja
7KBX48,Personenauto,HYMER,EX 562,02/05/2013,10866,2198,2740,3500,02/05/2013,02/05/2013,72419,Ja
02JPF3,Personenauto,OPEL,CORSA,03/05/2014,2559,1229,1059,1605,20/07/2009,20/07/2009,16145,Ja
01SNBR,Personenauto,VOLKSWAGEN,PASSAT,04/05/2013,11169,1984,1420,2080,13/03/2006,13/03/2006,,Ja
96SVFF,Personenauto,MITSUBISHI,MITSUBISHI OUTLANDER; 2.0 MPI,02/05/2013,5820,1997,1415,1970,19/05/2006,19/05/2006,,Ja
44PTZ1,Personenauto,FIAT,FIAT PUNTO,02/05/2013,,1248,1105,1610,01/04/2011,01/04/2011,13831,Ja
77GTT2,Personenauto,AUDI,AUDI A5,04/05/2013,12076,2698,1550,2075,16/04/2008,28/05/2009,,Ja
26LHNP,Personenauto,RENAULT,MEGANE; 2.0 16V S2005,01/05/2013,4951,1998,1205,1770,07/01/2003,07/01/2003,,Ja
6KJB09,Personenauto,FORD,MONDEO,01/05/2013,5357,1560,1405,2265,01/05/2013,01/05/2013,35224,Ja
96KNN9,Personenauto,MAZDA,MAZDA 6,03/05/2014,6269,1999,1310,1950,21/01/2010,21/01/2010,,Ja
67TNDL,Personenauto,OPEL,ZAFIRA,04/05/2013,6901,1796,1403,2095,10/11/2006,10/11/2006,,Ja
89HVDZ,Personenauto,VOLKSWAGEN,GOLF; VARIANT 77 KW,04/05/2013,4015,1598,1229,1840,08/01/2002,08/01/2002,,Ja
56JBNX,Personenauto,CITROEN,C5; 1.8I 16V,01/05/2013,4950,1749,1265,1810,08/02/2002,08/02/2002,,Ja
7KHN33,Personenauto,FORD,B-MAX,01/05/2013,3908,1560,1210,1780,29/04/2013,29/04/2013,25801,Ja
55NBN3,Personenauto,HYUNDAI,I 10,03/05/2014,271,1086,900,1405,29/09/2010,29/09/2010,9710,Ja
9KJP69,Personenauto,FIAT,FIAT 500,04/05/2013,1200,1242,840,1305,26/04/2012,04/05/2013,15869,Ja
77RDNT,Personenauto,RENAULT,MODUS; 1.5 DCI 60KW E3,04/05/2013,6534,1461,1160,1675,26/02/2005,26/02/2005,,Ja
87RZH4,Personenauto,OPEL,CORSA,01/05/2013,1063,1229,1059,1605,07/05/2010,23/08/2011,,Ja
79FLTS,Personenauto,FORD,MONDEO; 1.8I-16V,01/05/2013,4933,1796,1234,1805,28/04/2000,28/04/2000,,Ja
47NHLS,Personenauto,OPEL,CORSA-C; Z1.2XE,01/05/2013,2354,1199,910,1430,30/09/2003,30/09/2003,,Ja
28SJRL,Personenauto,RENAULT,CLIO; 1.2 16V 55 KW E4,02/05/2013,3446,1149,1055,1570,27/01/2006,27/01/2006,,Ja
07XVVS,Personenauto,AUDI,AUDI A6,02/05/2013,24190,2967,1800,2455,08/05/2006,16/10/2007,,Ja
87HSKS,Personenauto,VOLKSWAGEN,GOLF; VARIANT 55 KW,03/05/2014,3691,1390,1188,1800,16/11/2001,16/11/2001,,Ja
3KHR35,Personenauto,DACIA,LODGY,01/05/2013,6081,1461,1237,1926,01/05/2013,01/05/2013,23630,Ja
08XFNS,Personenauto,AUDI,8E,03/05/2014,6302,1781,1540,2070,15/11/2005,24/01/2008,,Ja
50SPPH,Personenauto,SEAT,IBIZA; 1.4 16V 74KW BBZ,03/05/2014,3121,1390,1004,1543,04/04/2006,04/04/2006,,Ja
6TSG49,Personenauto,VOLKSWAGEN,UP,03/05/2014,,999,829,1290,10/05/2012,03/05/2014,10110,Ja
ZLXR67,Personenauto,VOLKSWAGEN,LUPO; SDI 44 KW,02/05/2013,3818,1716,943,1430,08/06/1999,08/06/1999,,Ja
65XFTS,Personenauto,FORD,FOCUS,04/05/2013,5153,1596,1179,1825,28/04/2007,28/04/2007,,Ja
6KJL95,Personenauto,VOLVO,V40,02/05/2013,2097,1560,1257,1890,02/05/2013,02/05/2013,30674,Ja
88RXJN,Personenauto,CITROEN,C2; 1.4I,04/05/2013,3532,1360,962,1365,04/10/2005,04/10/2005,,Ja
96SJLV,Personenauto,PEUGEOT,307; SW 2.0 HDIF 16V - 100KW,04/05/2013,8824,1997,1475,2080,24/02/2006,24/02/2006,32771,Ja
